"ID_Temps","date_transaction","jour","mois","trimestre","annee","date_transaction_reelle"
"2813","2014-09-13","13","9","3","2014","Sat Sep 13 06:02:56 GMT+01:00 2014"
"2814","2014-09-14","14","9","3","2014","Sun Sep 14 04:38:51 GMT+01:00 2014"
"2815","2014-09-15","15","9","3","2014","Mon Sep 15 20:08:52 GMT+01:00 2014"
"2816","2014-09-16","16","9","3","2014","Tue Sep 16 12:47:34 GMT+01:00 2014"
"2817","2014-09-17","17","9","3","2014","Wed Sep 17 03:57:46 GMT+01:00 2014"
"2818","2014-09-18","18","9","3","2014","Thu Sep 18 18:41:19 GMT+01:00 2014"
"2819","2014-09-19","19","9","3","2014","Fri Sep 19 20:49:36 GMT+01:00 2014"
"2820","2014-09-20","20","9","3","2014","Sat Sep 20 20:33:40 GMT+01:00 2014"
"2821","2014-09-21","21","9","3","2014","Sun Sep 21 15:02:22 GMT+01:00 2014"
"2822","2014-09-22","22","9","3","2014","Mon Sep 22 01:22:11 GMT+01:00 2014"
"2823","2014-09-23","23","9","3","2014","Tue Sep 23 02:12:39 GMT+01:00 2014"
"2824","2014-09-24","24","9","3","2014","Wed Sep 24 17:39:56 GMT+01:00 2014"
"2825","2014-09-25","25","9","3","2014","Thu Sep 25 05:20:53 GMT+01:00 2014"
"2826","2014-09-26","26","9","3","2014","Fri Sep 26 09:29:09 GMT+01:00 2014"
"2827","2014-09-27","27","9","3","2014","Sat Sep 27 03:30:06 GMT+01:00 2014"
"2828","2014-09-28","28","9","3","2014","Sun Sep 28 11:51:13 GMT+01:00 2014"
"2829","2014-09-29","29","9","3","2014","Mon Sep 29 06:45:07 GMT+01:00 2014"
"2830","2014-09-30","30","9","3","2014","Tue Sep 30 21:50:40 GMT+01:00 2014"
"2831","2014-10-01","1","10","4","2014","Wed Oct 01 20:36:44 GMT+01:00 2014"
"2832","2014-10-02","2","10","4","2014","Thu Oct 02 06:50:07 GMT+01:00 2014"
"2833","2014-10-03","3","10","4","2014","Fri Oct 03 10:46:48 GMT+01:00 2014"
"2834","2014-10-04","4","10","4","2014","Sat Oct 04 21:18:08 GMT+01:00 2014"
"2835","2014-10-05","5","10","4","2014","Sun Oct 05 04:20:05 GMT+01:00 2014"
"2836","2014-10-06","6","10","4","2014","Mon Oct 06 07:17:43 GMT+01:00 2014"
"2837","2014-10-07","7","10","4","2014","Tue Oct 07 16:46:38 GMT+01:00 2014"
"2838","2014-10-08","8","10","4","2014","Wed Oct 08 09:07:42 GMT+01:00 2014"
"2839","2014-10-09","9","10","4","2014","Thu Oct 09 04:33:52 GMT+01:00 2014"
"2840","2014-10-10","10","10","4","2014","Fri Oct 10 00:23:24 GMT+01:00 2014"
"2841","2014-10-11","11","10","4","2014","Sat Oct 11 23:23:59 GMT+01:00 2014"
"2842","2014-10-12","12","10","4","2014","Sun Oct 12 15:08:23 GMT+01:00 2014"
"2843","2014-10-13","13","10","4","2014","Mon Oct 13 15:25:36 GMT+01:00 2014"
"2844","2014-10-14","14","10","4","2014","Tue Oct 14 00:51:59 GMT+01:00 2014"
"2845","2014-10-15","15","10","4","2014","Wed Oct 15 13:05:44 GMT+01:00 2014"
"2846","2014-10-16","16","10","4","2014","Thu Oct 16 09:21:34 GMT+01:00 2014"
"2847","2014-10-17","17","10","4","2014","Fri Oct 17 21:25:30 GMT+01:00 2014"
"2848","2014-10-18","18","10","4","2014","Sat Oct 18 07:12:16 GMT+01:00 2014"
"2849","2014-10-19","19","10","4","2014","Sun Oct 19 12:45:23 GMT+01:00 2014"
"2850","2014-10-20","20","10","4","2014","Mon Oct 20 10:18:03 GMT+01:00 2014"
"2851","2014-10-21","21","10","4","2014","Tue Oct 21 02:51:08 GMT+01:00 2014"
"2852","2014-10-22","22","10","4","2014","Wed Oct 22 07:09:15 GMT+01:00 2014"
"2853","2014-10-23","23","10","4","2014","Thu Oct 23 13:10:46 GMT+01:00 2014"
"2854","2014-10-24","24","10","4","2014","Fri Oct 24 08:52:45 GMT+01:00 2014"
"2855","2014-10-25","25","10","4","2014","Sat Oct 25 04:52:33 GMT+01:00 2014"
"2856","2014-10-26","26","10","4","2014","Sun Oct 26 10:29:08 GMT+01:00 2014"
"2857","2014-10-27","27","10","4","2014","Mon Oct 27 22:32:48 GMT+01:00 2014"
"2858","2014-10-28","28","10","4","2014","Tue Oct 28 04:46:07 GMT+01:00 2014"
"2859","2014-10-29","29","10","4","2014","Wed Oct 29 11:16:47 GMT+01:00 2014"
"2860","2014-10-30","30","10","4","2014","Thu Oct 30 23:53:27 GMT+01:00 2014"
"2861","2014-10-31","31","10","4","2014","Fri Oct 31 00:25:23 GMT+01:00 2014"
"2862","2014-11-01","1","11","4","2014","Sat Nov 01 18:15:26 GMT+01:00 2014"
"2863","2014-11-02","2","11","4","2014","Sun Nov 02 05:28:32 GMT+01:00 2014"
"2864","2014-11-03","3","11","4","2014","Mon Nov 03 18:29:39 GMT+01:00 2014"
"2865","2014-11-04","4","11","4","2014","Tue Nov 04 09:19:35 GMT+01:00 2014"
"2866","2014-11-05","5","11","4","2014","Wed Nov 05 17:12:29 GMT+01:00 2014"
"2867","2014-11-06","6","11","4","2014","Thu Nov 06 04:24:23 GMT+01:00 2014"
"2868","2014-11-07","7","11","4","2014","Fri Nov 07 12:38:01 GMT+01:00 2014"
"2869","2014-11-08","8","11","4","2014","Sat Nov 08 22:20:31 GMT+01:00 2014"
"2870","2014-11-09","9","11","4","2014","Sun Nov 09 13:38:08 GMT+01:00 2014"
"2871","2014-11-10","10","11","4","2014","Mon Nov 10 16:46:50 GMT+01:00 2014"
"2872","2014-11-11","11","11","4","2014","Tue Nov 11 09:00:38 GMT+01:00 2014"
"2873","2014-11-12","12","11","4","2014","Wed Nov 12 18:43:07 GMT+01:00 2014"
"2874","2014-11-13","13","11","4","2014","Thu Nov 13 16:08:19 GMT+01:00 2014"
"2875","2014-11-14","14","11","4","2014","Fri Nov 14 11:43:50 GMT+01:00 2014"
"2876","2014-11-15","15","11","4","2014","Sat Nov 15 21:57:56 GMT+01:00 2014"
"2877","2014-11-16","16","11","4","2014","Sun Nov 16 11:19:07 GMT+01:00 2014"
"2878","2014-11-17","17","11","4","2014","Mon Nov 17 16:38:09 GMT+01:00 2014"
"2879","2014-11-18","18","11","4","2014","Tue Nov 18 12:14:52 GMT+01:00 2014"
"2880","2014-11-19","19","11","4","2014","Wed Nov 19 20:16:40 GMT+01:00 2014"
"2881","2014-11-20","20","11","4","2014","Thu Nov 20 23:56:08 GMT+01:00 2014"
"2882","2014-11-21","21","11","4","2014","Fri Nov 21 15:46:13 GMT+01:00 2014"
"2883","2014-11-22","22","11","4","2014","Sat Nov 22 14:07:03 GMT+01:00 2014"
"2884","2014-11-23","23","11","4","2014","Sun Nov 23 23:49:15 GMT+01:00 2014"
"2885","2014-11-24","24","11","4","2014","Mon Nov 24 09:12:27 GMT+01:00 2014"
"2886","2014-11-25","25","11","4","2014","Tue Nov 25 22:29:14 GMT+01:00 2014"
"2887","2014-11-26","26","11","4","2014","Wed Nov 26 01:13:25 GMT+01:00 2014"
"2888","2014-11-27","27","11","4","2014","Thu Nov 27 10:20:18 GMT+01:00 2014"
"2889","2014-11-28","28","11","4","2014","Fri Nov 28 21:42:09 GMT+01:00 2014"
"2890","2014-11-29","29","11","4","2014","Sat Nov 29 06:19:39 GMT+01:00 2014"
"2891","2014-11-30","30","11","4","2014","Sun Nov 30 13:56:18 GMT+01:00 2014"
"2892","2014-12-01","1","12","4","2014","Mon Dec 01 06:53:05 GMT+01:00 2014"
"2893","2014-12-02","2","12","4","2014","Tue Dec 02 13:18:34 GMT+01:00 2014"
"2894","2014-12-03","3","12","4","2014","Wed Dec 03 15:12:24 GMT+01:00 2014"
"2895","2014-12-04","4","12","4","2014","Thu Dec 04 11:07:12 GMT+01:00 2014"
"2896","2014-12-05","5","12","4","2014","Fri Dec 05 05:07:40 GMT+01:00 2014"
"2897","2014-12-06","6","12","4","2014","Sat Dec 06 02:07:48 GMT+01:00 2014"
"2898","2014-12-07","7","12","4","2014","Sun Dec 07 18:21:41 GMT+01:00 2014"
"2899","2014-12-08","8","12","4","2014","Mon Dec 08 09:56:02 GMT+01:00 2014"
"2900","2014-12-09","9","12","4","2014","Tue Dec 09 19:54:04 GMT+01:00 2014"
"2901","2014-12-10","10","12","4","2014","Wed Dec 10 02:28:41 GMT+01:00 2014"
"2902","2014-12-11","11","12","4","2014","Thu Dec 11 06:31:26 GMT+01:00 2014"
"2903","2014-12-12","12","12","4","2014","Fri Dec 12 12:03:24 GMT+01:00 2014"
"2904","2014-12-13","13","12","4","2014","Sat Dec 13 12:32:59 GMT+01:00 2014"
"2905","2014-12-14","14","12","4","2014","Sun Dec 14 04:17:36 GMT+01:00 2014"
"2906","2014-12-15","15","12","4","2014","Mon Dec 15 11:19:27 GMT+01:00 2014"
"2907","2014-12-16","16","12","4","2014","Tue Dec 16 08:04:57 GMT+01:00 2014"
"2908","2014-12-17","17","12","4","2014","Wed Dec 17 18:15:27 GMT+01:00 2014"
"2909","2014-12-18","18","12","4","2014","Thu Dec 18 01:03:13 GMT+01:00 2014"
"2910","2014-12-19","19","12","4","2014","Fri Dec 19 07:18:47 GMT+01:00 2014"
"2911","2014-12-20","20","12","4","2014","Sat Dec 20 04:26:05 GMT+01:00 2014"
"2912","2014-12-21","21","12","4","2014","Sun Dec 21 14:26:42 GMT+01:00 2014"
"2913","2014-12-22","22","12","4","2014","Mon Dec 22 19:49:20 GMT+01:00 2014"
"2914","2014-12-23","23","12","4","2014","Tue Dec 23 19:12:51 GMT+01:00 2014"
"2915","2014-12-24","24","12","4","2014","Wed Dec 24 18:18:15 GMT+01:00 2014"
"2916","2014-12-25","25","12","4","2014","Thu Dec 25 13:57:04 GMT+01:00 2014"
"2917","2014-12-26","26","12","4","2014","Fri Dec 26 18:57:07 GMT+01:00 2014"
"2918","2014-12-27","27","12","4","2014","Sat Dec 27 09:07:26 GMT+01:00 2014"
"2919","2014-12-28","28","12","4","2014","Sun Dec 28 11:46:21 GMT+01:00 2014"
"2920","2014-12-29","29","12","4","2014","Mon Dec 29 15:29:20 GMT+01:00 2014"
"2921","2014-12-30","30","12","4","2014","Tue Dec 30 03:47:00 GMT+01:00 2014"
"2922","2014-12-31","31","12","4","2014","Wed Dec 31 23:19:54 GMT+01:00 2014"
"2923","2015-01-01","1","1","1","2015","Thu Jan 01 18:25:23 GMT+01:00 2015"
"2924","2015-01-02","2","1","1","2015","Fri Jan 02 10:04:52 GMT+01:00 2015"
"2925","2015-01-03","3","1","1","2015","Sat Jan 03 09:45:56 GMT+01:00 2015"
"2926","2015-01-04","4","1","1","2015","Sun Jan 04 14:49:33 GMT+01:00 2015"
"2927","2015-01-05","5","1","1","2015","Mon Jan 05 15:10:26 GMT+01:00 2015"
"2928","2015-01-06","6","1","1","2015","Tue Jan 06 22:37:10 GMT+01:00 2015"
"2929","2015-01-07","7","1","1","2015","Wed Jan 07 16:41:55 GMT+01:00 2015"
"2930","2015-01-08","8","1","1","2015","Thu Jan 08 19:25:03 GMT+01:00 2015"
"2931","2015-01-09","9","1","1","2015","Fri Jan 09 05:41:18 GMT+01:00 2015"
"2932","2015-01-10","10","1","1","2015","Sat Jan 10 19:41:09 GMT+01:00 2015"
"2933","2015-01-11","11","1","1","2015","Sun Jan 11 04:33:55 GMT+01:00 2015"
"2934","2015-01-12","12","1","1","2015","Mon Jan 12 14:40:29 GMT+01:00 2015"
"2935","2015-01-13","13","1","1","2015","Tue Jan 13 07:57:56 GMT+01:00 2015"
"2936","2015-01-14","14","1","1","2015","Wed Jan 14 17:41:16 GMT+01:00 2015"
"2937","2015-01-15","15","1","1","2015","Thu Jan 15 10:15:30 GMT+01:00 2015"
"2938","2015-01-16","16","1","1","2015","Fri Jan 16 21:03:48 GMT+01:00 2015"
"2939","2015-01-17","17","1","1","2015","Sat Jan 17 08:58:20 GMT+01:00 2015"
"2940","2015-01-18","18","1","1","2015","Sun Jan 18 03:33:24 GMT+01:00 2015"
"2941","2015-01-19","19","1","1","2015","Mon Jan 19 13:06:57 GMT+01:00 2015"
"2942","2015-01-20","20","1","1","2015","Tue Jan 20 06:26:10 GMT+01:00 2015"
"2943","2015-01-21","21","1","1","2015","Wed Jan 21 10:41:25 GMT+01:00 2015"
"2944","2015-01-22","22","1","1","2015","Thu Jan 22 01:09:47 GMT+01:00 2015"
"2945","2015-01-23","23","1","1","2015","Fri Jan 23 21:43:23 GMT+01:00 2015"
"2946","2015-01-24","24","1","1","2015","Sat Jan 24 09:27:11 GMT+01:00 2015"
"2947","2015-01-25","25","1","1","2015","Sun Jan 25 03:22:17 GMT+01:00 2015"
"2948","2015-01-26","26","1","1","2015","Mon Jan 26 01:51:30 GMT+01:00 2015"
"2949","2015-01-27","27","1","1","2015","Tue Jan 27 22:49:58 GMT+01:00 2015"
"2950","2015-01-28","28","1","1","2015","Wed Jan 28 09:34:24 GMT+01:00 2015"
"2951","2015-01-29","29","1","1","2015","Thu Jan 29 21:24:45 GMT+01:00 2015"
"2952","2015-01-30","30","1","1","2015","Fri Jan 30 21:55:09 GMT+01:00 2015"
"2953","2015-01-31","31","1","1","2015","Sat Jan 31 08:20:40 GMT+01:00 2015"
"2954","2015-02-01","1","2","1","2015","Sun Feb 01 23:06:44 GMT+01:00 2015"
"2955","2015-02-02","2","2","1","2015","Mon Feb 02 16:02:56 GMT+01:00 2015"
"2956","2015-02-03","3","2","1","2015","Tue Feb 03 23:56:58 GMT+01:00 2015"
"2957","2015-02-04","4","2","1","2015","Wed Feb 04 11:07:25 GMT+01:00 2015"
"2958","2015-02-05","5","2","1","2015","Thu Feb 05 14:30:55 GMT+01:00 2015"
"2959","2015-02-06","6","2","1","2015","Fri Feb 06 07:24:19 GMT+01:00 2015"
"2960","2015-02-07","7","2","1","2015","Sat Feb 07 18:58:34 GMT+01:00 2015"
"2961","2015-02-08","8","2","1","2015","Sun Feb 08 20:15:09 GMT+01:00 2015"
"2962","2015-02-09","9","2","1","2015","Mon Feb 09 20:54:35 GMT+01:00 2015"
"2963","2015-02-10","10","2","1","2015","Tue Feb 10 14:54:44 GMT+01:00 2015"
"2964","2015-02-11","11","2","1","2015","Wed Feb 11 08:05:48 GMT+01:00 2015"
"2965","2015-02-12","12","2","1","2015","Thu Feb 12 13:35:12 GMT+01:00 2015"
"2966","2015-02-13","13","2","1","2015","Fri Feb 13 17:37:54 GMT+01:00 2015"
"2967","2015-02-14","14","2","1","2015","Sat Feb 14 01:14:56 GMT+01:00 2015"
"2968","2015-02-15","15","2","1","2015","Sun Feb 15 23:20:41 GMT+01:00 2015"
"2969","2015-02-16","16","2","1","2015","Mon Feb 16 07:48:43 GMT+01:00 2015"
"2970","2015-02-17","17","2","1","2015","Tue Feb 17 06:32:53 GMT+01:00 2015"
"2971","2015-02-18","18","2","1","2015","Wed Feb 18 11:06:37 GMT+01:00 2015"
"2972","2015-02-19","19","2","1","2015","Thu Feb 19 13:12:40 GMT+01:00 2015"
"2973","2015-02-20","20","2","1","2015","Fri Feb 20 22:14:13 GMT+01:00 2015"
"2974","2015-02-21","21","2","1","2015","Sat Feb 21 14:28:41 GMT+01:00 2015"
"2975","2015-02-22","22","2","1","2015","Sun Feb 22 19:48:34 GMT+01:00 2015"
"2976","2015-02-23","23","2","1","2015","Mon Feb 23 13:00:58 GMT+01:00 2015"
"2977","2015-02-24","24","2","1","2015","Tue Feb 24 08:13:45 GMT+01:00 2015"
"2978","2015-02-25","25","2","1","2015","Wed Feb 25 09:05:17 GMT+01:00 2015"
"2979","2015-02-26","26","2","1","2015","Thu Feb 26 19:00:43 GMT+01:00 2015"
"2980","2015-02-27","27","2","1","2015","Fri Feb 27 08:15:37 GMT+01:00 2015"
"2981","2015-02-28","28","2","1","2015","Sat Feb 28 20:50:34 GMT+01:00 2015"
"2982","2015-03-01","1","3","1","2015","Sun Mar 01 05:06:18 GMT+01:00 2015"
"2983","2015-03-02","2","3","1","2015","Mon Mar 02 10:59:16 GMT+01:00 2015"
"2984","2015-03-03","3","3","1","2015","Tue Mar 03 20:52:57 GMT+01:00 2015"
"2985","2015-03-04","4","3","1","2015","Wed Mar 04 12:58:46 GMT+01:00 2015"
"2986","2015-03-05","5","3","1","2015","Thu Mar 05 14:33:02 GMT+01:00 2015"
"2987","2015-03-06","6","3","1","2015","Fri Mar 06 21:00:04 GMT+01:00 2015"
"2988","2015-03-07","7","3","1","2015","Sat Mar 07 01:24:10 GMT+01:00 2015"
"2989","2015-03-08","8","3","1","2015","Sun Mar 08 09:53:24 GMT+01:00 2015"
"2990","2015-03-09","9","3","1","2015","Mon Mar 09 01:49:25 GMT+01:00 2015"
"2991","2015-03-10","10","3","1","2015","Tue Mar 10 18:20:50 GMT+01:00 2015"
"2992","2015-03-11","11","3","1","2015","Wed Mar 11 08:35:20 GMT+01:00 2015"
"2993","2015-03-12","12","3","1","2015","Thu Mar 12 13:52:03 GMT+01:00 2015"
"2994","2015-03-13","13","3","1","2015","Fri Mar 13 08:30:05 GMT+01:00 2015"
"2995","2015-03-14","14","3","1","2015","Sat Mar 14 12:14:26 GMT+01:00 2015"
"2996","2015-03-15","15","3","1","2015","Sun Mar 15 22:38:32 GMT+01:00 2015"
"2997","2015-03-16","16","3","1","2015","Mon Mar 16 15:18:46 GMT+01:00 2015"
"2998","2015-03-17","17","3","1","2015","Tue Mar 17 01:13:29 GMT+01:00 2015"
"2999","2015-03-18","18","3","1","2015","Wed Mar 18 15:30:51 GMT+01:00 2015"
"3000","2015-03-19","19","3","1","2015","Thu Mar 19 05:54:35 GMT+01:00 2015"
"3001","2015-03-20","20","3","1","2015","Fri Mar 20 22:33:42 GMT+01:00 2015"
"3002","2015-03-21","21","3","1","2015","Sat Mar 21 14:05:37 GMT+01:00 2015"
"3003","2015-03-22","22","3","1","2015","Sun Mar 22 04:52:25 GMT+01:00 2015"
"3004","2015-03-23","23","3","1","2015","Mon Mar 23 18:12:48 GMT+01:00 2015"
"3005","2015-03-24","24","3","1","2015","Tue Mar 24 09:04:15 GMT+01:00 2015"
"3006","2015-03-25","25","3","1","2015","Wed Mar 25 09:55:47 GMT+01:00 2015"
"3007","2015-03-26","26","3","1","2015","Thu Mar 26 17:06:31 GMT+01:00 2015"
"3008","2015-03-27","27","3","1","2015","Fri Mar 27 03:08:30 GMT+01:00 2015"
"3009","2015-03-28","28","3","1","2015","Sat Mar 28 21:39:08 GMT+01:00 2015"
"3010","2015-03-29","29","3","1","2015","Sun Mar 29 04:14:03 GMT+01:00 2015"
"3011","2015-03-30","30","3","1","2015","Mon Mar 30 10:38:41 GMT+01:00 2015"
"3012","2015-03-31","31","3","1","2015","Tue Mar 31 08:41:31 GMT+01:00 2015"
"3013","2015-04-01","1","4","2","2015","Wed Apr 01 13:18:55 GMT+01:00 2015"
"3014","2015-04-02","2","4","2","2015","Thu Apr 02 17:59:18 GMT+01:00 2015"
"3015","2015-04-03","3","4","2","2015","Fri Apr 03 00:01:20 GMT+01:00 2015"
"3016","2015-04-04","4","4","2","2015","Sat Apr 04 11:23:57 GMT+01:00 2015"
"3017","2015-04-05","5","4","2","2015","Sun Apr 05 11:38:25 GMT+01:00 2015"
"3018","2015-04-06","6","4","2","2015","Mon Apr 06 13:11:25 GMT+01:00 2015"
"3019","2015-04-07","7","4","2","2015","Tue Apr 07 19:25:23 GMT+01:00 2015"
"3020","2015-04-08","8","4","2","2015","Wed Apr 08 03:08:57 GMT+01:00 2015"
"3021","2015-04-09","9","4","2","2015","Thu Apr 09 04:42:36 GMT+01:00 2015"
"3022","2015-04-10","10","4","2","2015","Fri Apr 10 22:56:30 GMT+01:00 2015"
"3023","2015-04-11","11","4","2","2015","Sat Apr 11 16:12:34 GMT+01:00 2015"
"3024","2015-04-12","12","4","2","2015","Sun Apr 12 14:33:04 GMT+01:00 2015"
"3025","2015-04-13","13","4","2","2015","Mon Apr 13 18:04:12 GMT+01:00 2015"
"3026","2015-04-14","14","4","2","2015","Tue Apr 14 05:48:54 GMT+01:00 2015"
"3027","2015-04-15","15","4","2","2015","Wed Apr 15 10:26:47 GMT+01:00 2015"
"3028","2015-04-16","16","4","2","2015","Thu Apr 16 21:40:12 GMT+01:00 2015"
"3029","2015-04-17","17","4","2","2015","Fri Apr 17 12:23:05 GMT+01:00 2015"
"3030","2015-04-18","18","4","2","2015","Sat Apr 18 22:39:41 GMT+01:00 2015"
"3031","2015-04-19","19","4","2","2015","Sun Apr 19 01:39:42 GMT+01:00 2015"
"3032","2015-04-20","20","4","2","2015","Mon Apr 20 12:44:23 GMT+01:00 2015"
"3033","2015-04-21","21","4","2","2015","Tue Apr 21 13:03:10 GMT+01:00 2015"
"3034","2015-04-22","22","4","2","2015","Wed Apr 22 03:52:55 GMT+01:00 2015"
"3035","2015-04-23","23","4","2","2015","Thu Apr 23 19:03:01 GMT+01:00 2015"
"3036","2015-04-24","24","4","2","2015","Fri Apr 24 17:30:46 GMT+01:00 2015"
"3037","2015-04-25","25","4","2","2015","Sat Apr 25 10:19:07 GMT+01:00 2015"
"3038","2015-04-26","26","4","2","2015","Sun Apr 26 15:52:12 GMT+01:00 2015"
"3039","2015-04-27","27","4","2","2015","Mon Apr 27 21:46:13 GMT+01:00 2015"
"3040","2015-04-28","28","4","2","2015","Tue Apr 28 23:51:09 GMT+01:00 2015"
"3041","2015-04-29","29","4","2","2015","Wed Apr 29 20:05:14 GMT+01:00 2015"
"3042","2015-04-30","30","4","2","2015","Thu Apr 30 05:54:37 GMT+01:00 2015"
"3043","2015-05-01","1","5","2","2015","Fri May 01 23:43:30 GMT+01:00 2015"
"3044","2015-05-02","2","5","2","2015","Sat May 02 10:22:18 GMT+01:00 2015"
"3045","2015-05-03","3","5","2","2015","Sun May 03 14:40:00 GMT+01:00 2015"
"3046","2015-05-04","4","5","2","2015","Mon May 04 02:01:52 GMT+01:00 2015"
"3047","2015-05-05","5","5","2","2015","Tue May 05 10:16:37 GMT+01:00 2015"
"3048","2015-05-06","6","5","2","2015","Wed May 06 07:40:21 GMT+01:00 2015"
"3049","2015-05-07","7","5","2","2015","Thu May 07 05:08:00 GMT+01:00 2015"
"3050","2015-05-08","8","5","2","2015","Fri May 08 17:52:43 GMT+01:00 2015"
"3051","2015-05-09","9","5","2","2015","Sat May 09 01:38:50 GMT+01:00 2015"
"3052","2015-05-10","10","5","2","2015","Sun May 10 04:29:09 GMT+01:00 2015"
"3053","2015-05-11","11","5","2","2015","Mon May 11 08:20:36 GMT+01:00 2015"
"3054","2015-05-12","12","5","2","2015","Tue May 12 19:47:15 GMT+01:00 2015"
"3055","2015-05-13","13","5","2","2015","Wed May 13 15:32:42 GMT+01:00 2015"
"3056","2015-05-14","14","5","2","2015","Thu May 14 19:46:32 GMT+01:00 2015"
"3057","2015-05-15","15","5","2","2015","Fri May 15 08:51:05 GMT+01:00 2015"
"3058","2015-05-16","16","5","2","2015","Sat May 16 07:38:31 GMT+01:00 2015"
"3059","2015-05-17","17","5","2","2015","Sun May 17 10:37:50 GMT+01:00 2015"
"3060","2015-05-18","18","5","2","2015","Mon May 18 21:16:31 GMT+01:00 2015"
"3061","2015-05-19","19","5","2","2015","Tue May 19 09:14:07 GMT+01:00 2015"
"3062","2015-05-20","20","5","2","2015","Wed May 20 00:32:50 GMT+01:00 2015"
"3063","2015-05-21","21","5","2","2015","Thu May 21 10:45:44 GMT+01:00 2015"
"3064","2015-05-22","22","5","2","2015","Fri May 22 03:36:29 GMT+01:00 2015"
"3065","2015-05-23","23","5","2","2015","Sat May 23 11:53:10 GMT+01:00 2015"
"3066","2015-05-24","24","5","2","2015","Sun May 24 20:49:47 GMT+01:00 2015"
"3067","2015-05-25","25","5","2","2015","Mon May 25 11:09:04 GMT+01:00 2015"
"3068","2015-05-26","26","5","2","2015","Tue May 26 21:17:53 GMT+01:00 2015"
"3069","2015-05-27","27","5","2","2015","Wed May 27 11:35:29 GMT+01:00 2015"
"3070","2015-05-28","28","5","2","2015","Thu May 28 08:05:55 GMT+01:00 2015"
"3071","2015-05-29","29","5","2","2015","Fri May 29 08:02:48 GMT+01:00 2015"
"3072","2015-05-30","30","5","2","2015","Sat May 30 22:35:26 GMT+01:00 2015"
"3073","2015-05-31","31","5","2","2015","Sun May 31 03:31:46 GMT+01:00 2015"
"3074","2015-06-01","1","6","2","2015","Mon Jun 01 19:40:14 GMT+01:00 2015"
"3075","2015-06-02","2","6","2","2015","Tue Jun 02 17:39:42 GMT+01:00 2015"
"3076","2015-06-03","3","6","2","2015","Wed Jun 03 07:18:42 GMT+01:00 2015"
"3077","2015-06-04","4","6","2","2015","Thu Jun 04 02:28:23 GMT+01:00 2015"
"3078","2015-06-05","5","6","2","2015","Fri Jun 05 14:33:41 GMT+01:00 2015"
"3079","2015-06-06","6","6","2","2015","Sat Jun 06 09:33:05 GMT+01:00 2015"
"3080","2015-06-07","7","6","2","2015","Sun Jun 07 12:24:57 GMT+01:00 2015"
"3081","2015-06-08","8","6","2","2015","Mon Jun 08 22:51:21 GMT+01:00 2015"
"3082","2015-06-09","9","6","2","2015","Tue Jun 09 09:43:16 GMT+01:00 2015"
"3083","2015-06-10","10","6","2","2015","Wed Jun 10 09:25:02 GMT+01:00 2015"
"3084","2015-06-11","11","6","2","2015","Thu Jun 11 03:40:03 GMT+01:00 2015"
"3085","2015-06-12","12","6","2","2015","Fri Jun 12 18:03:05 GMT+01:00 2015"
"3086","2015-06-13","13","6","2","2015","Sat Jun 13 12:53:59 GMT+01:00 2015"
"3087","2015-06-14","14","6","2","2015","Sun Jun 14 02:39:38 GMT+01:00 2015"
"3088","2015-06-15","15","6","2","2015","Mon Jun 15 21:26:36 GMT+01:00 2015"
"3089","2015-06-16","16","6","2","2015","Tue Jun 16 03:13:25 GMT+01:00 2015"
"3090","2015-06-17","17","6","2","2015","Wed Jun 17 09:29:05 GMT+01:00 2015"
"3091","2015-06-18","18","6","2","2015","Thu Jun 18 03:17:19 GMT+01:00 2015"
"3092","2015-06-19","19","6","2","2015","Fri Jun 19 22:19:46 GMT+01:00 2015"
"3093","2015-06-20","20","6","2","2015","Sat Jun 20 02:23:06 GMT+01:00 2015"
"3094","2015-06-21","21","6","2","2015","Sun Jun 21 20:23:50 GMT+01:00 2015"
"3095","2015-06-22","22","6","2","2015","Mon Jun 22 00:55:06 GMT+01:00 2015"
"3096","2015-06-23","23","6","2","2015","Tue Jun 23 14:24:02 GMT+01:00 2015"
"3097","2015-06-24","24","6","2","2015","Wed Jun 24 00:31:29 GMT+01:00 2015"
"3098","2015-06-25","25","6","2","2015","Thu Jun 25 13:32:25 GMT+01:00 2015"
"3099","2015-06-26","26","6","2","2015","Fri Jun 26 07:19:27 GMT+01:00 2015"
"3100","2015-06-27","27","6","2","2015","Sat Jun 27 23:27:28 GMT+01:00 2015"
"3101","2015-06-28","28","6","2","2015","Sun Jun 28 17:13:48 GMT+01:00 2015"
"3102","2015-06-29","29","6","2","2015","Mon Jun 29 00:52:24 GMT+01:00 2015"
"3103","2015-06-30","30","6","2","2015","Tue Jun 30 09:48:44 GMT+01:00 2015"
"3104","2015-07-01","1","7","3","2015","Wed Jul 01 21:43:51 GMT+01:00 2015"
"3105","2015-07-02","2","7","3","2015","Thu Jul 02 02:13:28 GMT+01:00 2015"
"3106","2015-07-03","3","7","3","2015","Fri Jul 03 12:40:01 GMT+01:00 2015"
"3107","2015-07-04","4","7","3","2015","Sat Jul 04 00:47:54 GMT+01:00 2015"
"3108","2015-07-05","5","7","3","2015","Sun Jul 05 22:45:09 GMT+01:00 2015"
"3109","2015-07-06","6","7","3","2015","Mon Jul 06 01:01:14 GMT+01:00 2015"
"3110","2015-07-07","7","7","3","2015","Tue Jul 07 15:29:38 GMT+01:00 2015"
