date_transaction,Montant,Type
2014-04-05,18060.0,Reel
2014-04-06,12346.0,Reel
2014-04-07,22998.0,Reel
2014-04-08,17963.0,Reel
2014-04-09,17750.0,Reel
2014-04-10,21602.0,Reel
2014-04-11,21542.0,Reel
2014-04-12,20854.0,Reel
2014-04-13,17085.0,Reel
2014-04-14,13986.0,Reel
2014-04-15,21282.0,Reel
2014-04-16,18073.0,Reel
2014-04-17,23274.0,Reel
2014-04-18,19708.0,Reel
2014-04-19,21148.0,Reel
2014-04-20,17735.0,Reel
2014-04-21,17868.0,Reel
2014-04-22,26096.0,Reel
2014-04-23,17987.0,Reel
2014-04-24,22937.0,Reel
2014-04-25,22364.0,Reel
2014-04-26,17926.0,Reel
2014-04-27,20775.0,Reel
2014-04-28,21754.0,Reel
2014-04-29,20371.0,Reel
2014-04-30,26592.0,Reel
2014-05-01,20992.0,Reel
2014-05-02,17738.0,Reel
2014-05-03,17860.0,Reel
2014-05-04,18040.0,Reel
2014-05-05,21348.0,Reel
2014-05-06,21575.0,Reel
2014-05-07,13416.0,Reel
2014-05-08,12306.0,Reel
2014-05-09,19069.0,Reel
2014-05-10,20260.0,Reel
2014-05-11,25416.0,Reel
2014-05-12,22292.0,Reel
2014-05-13,21500.0,Reel
2014-05-14,13240.0,Reel
2014-05-15,18751.0,Reel
2014-05-16,21531.0,Reel
2014-05-17,18606.0,Reel
2014-05-18,17579.0,Reel
2014-05-19,21739.0,Reel
2014-05-20,19416.0,Reel
2014-05-21,29684.0,Reel
2014-05-22,25510.0,Reel
2014-05-23,15517.0,Reel
2014-05-24,19175.0,Reel
2014-05-25,16381.0,Reel
2014-05-26,23226.0,Reel
2014-05-27,20662.0,Reel
2014-05-28,21087.0,Reel
2014-05-29,22998.0,Reel
2014-05-30,12045.0,Reel
2014-05-31,8260.0,Reel
2014-06-01,10009.0,Reel
2014-06-02,17316.0,Reel
2014-06-03,20482.0,Reel
2014-06-04,21931.0,Reel
2014-06-05,27686.0,Reel
2014-06-06,24193.0,Reel
2014-06-07,18167.0,Reel
2014-06-08,19497.0,Reel
2014-06-09,14556.0,Reel
2014-06-10,27180.0,Reel
2014-06-11,22330.0,Reel
2014-06-12,25777.0,Reel
2014-06-13,23519.0,Reel
2014-06-14,14609.0,Reel
2014-06-15,20392.0,Reel
2014-06-16,20430.0,Reel
2014-06-17,27617.0,Reel
2014-06-18,24775.0,Reel
2014-06-19,10966.0,Reel
2014-06-20,12470.0,Reel
2014-06-21,24104.0,Reel
2014-06-22,16267.0,Reel
2014-06-23,23589.0,Reel
2014-06-24,18096.0,Reel
2014-06-25,16108.0,Reel
2014-06-26,17877.0,Reel
2014-06-27,14040.0,Reel
2014-06-28,18993.0,Reel
2014-06-29,10864.0,Reel
2014-06-30,17590.0,Reel
2014-07-01,29633.0,Reel
2014-07-02,17644.0,Reel
2014-07-03,23225.0,Reel
2014-07-04,14114.0,Reel
2014-07-05,12240.0,Reel
2014-07-06,16398.0,Reel
2014-07-07,13374.0,Reel
2014-07-08,15492.0,Reel
2014-07-09,13591.0,Reel
2014-07-10,11465.0,Reel
2014-07-11,13490.0,Reel
2014-07-12,23357.0,Reel
2014-07-13,18323.0,Reel
2014-07-14,13394.0,Reel
2014-07-15,13168.0,Reel
2014-07-16,12411.0,Reel
2014-07-17,10618.0,Reel
2014-07-18,16545.0,Reel
2014-07-19,20476.0,Reel
2014-07-20,15767.0,Reel
2014-07-21,14563.0,Reel
2014-07-22,19894.0,Reel
2014-07-23,23599.0,Reel
2014-07-24,18993.0,Reel
2014-07-25,17385.0,Reel
2014-07-26,20743.0,Reel
2014-07-27,21449.0,Reel
2014-07-28,24320.0,Reel
2014-07-29,13548.0,Reel
2014-07-30,16641.0,Reel
2014-07-31,26856.0,Reel
2014-08-01,20181.0,Reel
2014-08-02,21478.0,Reel
2014-08-03,13515.0,Reel
2014-08-04,22418.0,Reel
2014-08-05,21737.0,Reel
2014-08-06,17695.0,Reel
2014-08-07,14903.0,Reel
2014-08-08,13428.0,Reel
2014-08-09,18106.0,Reel
2014-08-10,22039.0,Reel
2014-08-11,13399.0,Reel
2014-08-12,20543.0,Reel
2014-08-13,25706.0,Reel
2014-08-14,15875.0,Reel
2014-08-15,20348.0,Reel
2014-08-16,17806.0,Reel
2014-08-17,24762.0,Reel
2014-08-18,16524.0,Reel
2014-08-19,22360.0,Reel
2014-08-20,18429.0,Reel
2014-08-21,17924.0,Reel
2014-08-22,22183.0,Reel
2014-08-23,24696.0,Reel
2014-08-24,14264.0,Reel
2014-08-25,25531.0,Reel
2014-08-26,26056.0,Reel
2014-08-27,14515.0,Reel
2014-08-28,15810.0,Reel
2014-08-29,24128.0,Reel
2014-08-30,18640.0,Reel
2014-08-31,23527.0,Reel
2014-09-01,17408.0,Reel
2014-09-02,16935.0,Reel
2014-09-03,19386.0,Reel
2014-09-04,15327.0,Reel
2014-09-05,18257.0,Reel
2014-09-06,22627.0,Reel
2014-09-07,23824.0,Reel
2014-09-08,16349.0,Reel
2014-09-09,11445.0,Reel
2014-09-10,23136.0,Reel
2014-09-11,13661.0,Reel
2014-09-12,12857.0,Reel
2014-09-13,15788.0,Reel
2014-09-14,17710.0,Reel
2014-09-15,14385.0,Reel
2014-09-16,22123.0,Reel
2014-09-17,17796.0,Reel
2014-09-18,15946.0,Reel
2014-09-19,20774.0,Reel
2014-09-20,15148.0,Reel
2014-09-21,16765.0,Reel
2014-09-22,21995.0,Reel
2014-09-23,10566.0,Reel
2014-09-24,9880.0,Reel
2014-09-25,17864.0,Reel
2014-09-26,19147.0,Reel
2014-09-27,27164.0,Reel
2014-09-28,20067.0,Reel
2014-09-29,22146.0,Reel
2014-09-30,19977.0,Reel
2014-10-01,22713.0,Reel
2014-10-02,23236.0,Reel
2014-10-03,23346.0,Reel
2014-10-04,22911.0,Reel
2014-10-05,20909.0,Reel
2014-10-06,21934.0,Reel
2014-10-07,13068.0,Reel
2014-10-08,29718.0,Reel
2014-10-09,15120.0,Reel
2014-10-10,16526.0,Reel
2014-10-11,28681.0,Reel
2014-10-12,27888.0,Reel
2014-10-13,20891.0,Reel
2014-10-14,16898.0,Reel
2014-10-15,17975.0,Reel
2014-10-16,18974.0,Reel
2014-10-17,17466.0,Reel
2014-10-18,22180.0,Reel
2014-10-19,22967.0,Reel
2014-10-20,22654.0,Reel
2014-10-21,20391.0,Reel
2014-10-22,20693.0,Reel
2014-10-23,18956.0,Reel
2014-10-24,18913.0,Reel
2014-10-25,23354.0,Reel
2014-10-26,17860.0,Reel
2014-10-27,19416.0,Reel
2014-10-28,15835.0,Reel
2014-10-29,10164.0,Reel
2014-10-30,18954.0,Reel
2014-10-31,19637.0,Reel
2014-11-01,13674.0,Reel
2014-11-02,20745.0,Reel
2014-11-03,15017.0,Reel
2014-11-04,21620.0,Reel
2014-11-05,19485.0,Reel
2014-11-06,15657.0,Reel
2014-11-07,22349.0,Reel
2014-11-08,16271.0,Reel
2014-11-09,23015.0,Reel
2014-11-10,15391.0,Reel
2014-11-11,18806.0,Reel
2014-11-12,16930.0,Reel
2014-11-13,15775.0,Reel
2014-11-14,17554.0,Reel
2014-11-15,16525.0,Reel
2014-11-16,20224.0,Reel
2014-11-17,12762.0,Reel
2014-11-18,27344.0,Reel
2014-11-19,26788.0,Reel
2014-11-20,23396.0,Reel
2014-11-21,18796.0,Reel
2014-11-22,19787.0,Reel
2014-11-23,17705.0,Reel
2014-11-24,21127.0,Reel
2014-11-25,18238.0,Reel
2014-11-26,29724.0,Reel
2014-11-27,26362.0,Reel
2014-11-28,14499.0,Reel
2014-11-29,19363.0,Reel
2014-11-30,20559.0,Reel
2014-12-01,17013.0,Reel
2014-12-02,23401.0,Reel
2014-12-03,30011.0,Reel
2014-12-04,18936.0,Reel
2014-12-05,19933.0,Reel
2014-12-06,26059.0,Reel
2014-12-07,14111.0,Reel
2014-12-08,18684.0,Reel
2014-12-09,18837.0,Reel
2014-12-10,18321.0,Reel
2014-12-11,26698.0,Reel
2014-12-12,27806.0,Reel
2014-12-13,17568.0,Reel
2014-12-14,19846.0,Reel
2014-12-15,16869.0,Reel
2014-12-16,21317.0,Reel
2014-12-17,22973.0,Reel
2014-12-18,19986.0,Reel
2014-12-19,18901.0,Reel
2014-12-20,12850.0,Reel
2014-12-21,11086.0,Reel
2014-12-22,13634.0,Reel
2014-12-23,17414.0,Reel
2014-12-24,12686.0,Reel
2014-12-25,12818.0,Reel
2014-12-26,21044.0,Reel
2014-12-27,18755.0,Reel
2014-12-28,13278.0,Reel
2014-12-29,17972.0,Reel
2014-12-30,20044.0,Reel
2014-12-31,21783.0,Reel
2015-01-01,18600.0,Reel
2015-01-02,23823.0,Reel
2015-01-03,14406.0,Reel
2015-01-04,20637.0,Reel
2015-01-05,10664.0,Reel
2015-01-06,16233.0,Reel
2015-01-07,24396.0,Reel
2015-01-08,22750.0,Reel
2015-01-09,14959.0,Reel
2015-01-10,20651.0,Reel
2015-01-11,19235.0,Reel
2015-01-12,25574.0,Reel
2015-01-13,21861.0,Reel
2015-01-14,24059.0,Reel
2015-01-15,15576.0,Reel
2015-01-16,24465.0,Reel
2015-01-17,25696.0,Reel
2015-01-18,16859.0,Reel
2015-01-19,16325.0,Reel
2015-01-20,20827.0,Reel
2015-01-21,14943.0,Reel
2015-01-22,19312.0,Reel
2015-01-23,24497.0,Reel
2015-01-24,23021.0,Reel
2015-01-25,16309.0,Reel
2015-01-26,12330.0,Reel
2015-01-27,13973.0,Reel
2015-01-28,16262.0,Reel
2015-01-29,25007.0,Reel
2015-01-30,10715.0,Reel
2015-01-31,18479.0,Reel
2015-02-01,22468.0,Reel
2015-02-02,15346.0,Reel
2015-02-03,16034.0,Reel
2015-02-04,12886.0,Reel
2015-02-05,26085.0,Reel
2015-02-06,18441.0,Reel
2015-02-07,9794.0,Reel
2015-02-08,15953.0,Reel
2015-02-09,16686.0,Reel
2015-02-10,21565.0,Reel
2015-02-11,17742.0,Reel
2015-02-12,23205.0,Reel
2015-02-13,20714.0,Reel
2015-02-14,25602.0,Reel
2015-02-15,18632.0,Reel
2015-02-16,19389.0,Reel
2015-02-17,25485.0,Reel
2015-02-18,13500.0,Reel
2015-02-19,23810.0,Reel
2015-02-20,12874.0,Reel
2015-02-21,17876.0,Reel
2015-02-22,14302.0,Reel
2015-02-23,22997.0,Reel
2015-02-24,18790.0,Reel
2015-02-25,10523.0,Reel
2015-02-26,20712.0,Reel
2015-02-27,13085.0,Reel
2015-02-28,17899.0,Reel
2015-03-01,14226.0,Reel
2015-03-02,18577.0,Reel
2015-03-03,15805.0,Reel
2015-03-04,19350.0,Reel
2015-03-05,24045.0,Reel
2015-03-06,15902.0,Reel
2015-03-07,17169.0,Reel
2015-03-08,24597.0,Reel
2015-03-09,20683.0,Reel
2015-03-10,18539.0,Reel
2015-03-11,15051.0,Reel
2015-03-12,15578.0,Reel
2015-03-13,14134.0,Reel
2015-03-14,15333.0,Reel
2015-03-15,16540.0,Reel
2015-03-16,23827.0,Reel
2015-03-17,19809.0,Reel
2015-03-18,19573.0,Reel
2015-03-19,16362.0,Reel
2015-03-20,11169.0,Reel
2015-03-21,18835.0,Reel
2015-03-22,15716.0,Reel
2015-03-23,16954.0,Reel
2015-03-24,15152.0,Reel
2015-03-25,27065.0,Reel
2015-03-26,19156.0,Reel
2015-03-27,13124.0,Reel
2015-03-28,14559.0,Reel
2015-03-29,14995.0,Reel
2015-03-30,14641.0,Reel
2015-03-31,16566.0,Reel
2015-04-01,10001.0,Reel
2015-04-02,16238.0,Reel
2015-04-03,22341.0,Reel
2015-04-04,24708.0,Reel
2015-04-05,9987.0,Reel
2015-04-06,16258.0,Reel
2015-04-07,20809.0,Reel
2015-04-08,19814.0,Reel
2015-04-09,19533.0,Reel
2015-04-10,15329.0,Reel
2015-04-11,22289.0,Reel
2015-04-12,19401.0,Reel
2015-04-13,15163.0,Reel
2015-04-14,20474.0,Reel
2015-04-15,12640.0,Reel
2015-04-16,17645.0,Reel
2015-04-17,21598.0,Reel
2015-04-18,21431.0,Reel
2015-04-19,15822.0,Reel
2015-04-20,27340.0,Reel
2015-04-21,17467.0,Reel
2015-04-22,15340.0,Reel
2015-04-23,12659.0,Reel
2015-04-24,21755.0,Reel
2015-04-25,19134.0,Reel
2015-04-26,16610.0,Reel
2015-04-27,21434.0,Reel
2015-04-28,14602.0,Reel
2015-04-29,23233.0,Reel
2015-04-30,16710.0,Reel
2015-05-01,19950.0,Reel
2015-05-02,20243.0,Reel
2015-05-03,16312.0,Reel
2015-05-04,23569.0,Reel
2015-05-05,18157.0,Reel
2015-05-06,20945.0,Reel
2015-05-07,17242.0,Reel
2015-05-08,17356.0,Reel
2015-05-09,12903.0,Reel
2015-05-10,27690.0,Reel
2015-05-11,9262.0,Reel
2015-05-12,17162.0,Reel
2015-05-13,14906.0,Reel
2015-05-14,15103.0,Reel
2015-05-15,24439.0,Reel
2015-05-16,17882.0,Reel
2015-05-17,25923.0,Reel
2015-05-18,23886.0,Reel
2015-05-19,20140.0,Reel
2015-05-20,19104.0,Reel
2015-05-21,16123.0,Reel
2015-05-22,16699.0,Reel
2015-05-23,15907.0,Reel
2015-05-24,15921.0,Reel
2015-05-25,12944.0,Reel
2015-05-26,24184.0,Reel
2015-05-27,16038.0,Reel
2015-05-28,20089.0,Reel
2015-05-29,17885.0,Reel
2015-05-30,13515.0,Reel
2015-05-31,14463.0,Reel
2015-06-01,23244.0,Reel
2015-06-02,19677.0,Reel
2015-06-03,19749.0,Reel
2015-06-04,17536.0,Reel
2015-06-05,21401.0,Reel
2015-06-06,17390.0,Reel
2015-06-07,8965.0,Reel
2015-06-08,14156.0,Reel
2015-06-09,24630.0,Reel
2015-06-10,18606.0,Reel
2015-06-11,22586.0,Reel
2015-06-12,21093.0,Reel
2015-06-13,22271.0,Reel
2015-06-14,16541.0,Reel
2015-06-15,22680.0,Reel
2015-06-16,14992.0,Reel
2015-06-17,29224.0,Reel
2015-06-18,14589.0,Reel
2015-06-19,13746.0,Reel
2015-06-20,18323.0,Reel
2015-06-21,16051.0,Reel
2015-06-22,20985.0,Reel
2015-06-23,14726.0,Reel
2015-06-24,22632.0,Reel
2015-06-25,18468.0,Reel
2015-06-26,19968.0,Reel
2015-06-27,22002.0,Reel
2015-06-28,25580.0,Reel
2015-06-29,19115.0,Reel
2015-06-30,12458.0,Reel
2015-07-01,14853.0,Reel
2015-07-02,22620.0,Reel
2015-07-03,26075.0,Reel
2015-07-04,20024.0,Reel
2015-07-05,20379.0,Reel
2015-07-06,26008.0,Reel
2015-07-07,19192.0,Reel
2015-07-08,14045.0,Reel
2015-07-09,12303.0,Reel
2015-07-10,15243.0,Reel
2015-07-11,16963.0,Reel
2015-07-12,18780.0,Reel
2015-07-13,15628.0,Reel
2015-07-14,27499.0,Reel
2015-07-15,21873.0,Reel
2015-07-16,22492.0,Reel
2015-07-17,14813.0,Reel
2015-07-18,19815.0,Reel
2015-07-19,17022.0,Reel
2015-07-20,16383.0,Reel
2015-07-21,10868.0,Reel
2015-07-22,18687.0,Reel
2015-07-23,21261.0,Reel
2015-07-24,23898.0,Reel
2015-07-25,16170.0,Reel
2015-07-26,21834.0,Reel
2015-07-27,15062.0,Reel
2015-07-28,16029.0,Reel
2015-07-29,17823.0,Reel
2015-07-30,16564.0,Reel
2015-07-31,14416.0,Reel
2015-08-01,21919.0,Reel
2015-08-02,23815.0,Reel
2015-08-03,16537.0,Reel
2015-08-04,13142.0,Reel
2015-08-05,18782.0,Reel
2015-08-06,24320.0,Reel
2015-08-07,22882.0,Reel
2015-08-08,23310.0,Reel
2015-08-09,21200.0,Reel
2015-08-10,11410.0,Reel
2015-08-11,16739.0,Reel
2015-08-12,18740.0,Reel
2015-08-13,27085.0,Reel
2015-08-14,17723.0,Reel
2015-08-15,15293.0,Reel
2015-08-16,16985.0,Reel
2015-08-17,18325.0,Reel
2015-08-18,13936.0,Reel
2015-08-19,23110.0,Reel
2015-08-20,21330.0,Reel
2015-08-21,17552.0,Reel
2015-08-22,19638.0,Reel
2015-08-23,23520.0,Reel
2015-08-24,27809.0,Reel
2015-08-25,22460.0,Reel
2015-08-26,27151.0,Reel
2015-08-27,24078.0,Reel
2015-08-28,16609.0,Reel
2015-08-29,12118.0,Reel
2015-08-30,14546.0,Reel
2015-08-31,19607.0,Reel
2015-09-01,15231.0,Reel
2015-09-02,20535.0,Reel
2015-09-03,17457.0,Reel
2015-09-04,27980.0,Reel
2015-09-05,15849.0,Reel
2015-09-06,13147.0,Reel
2015-09-07,24360.0,Reel
2015-09-08,25411.0,Reel
2015-09-09,11509.0,Reel
2015-09-10,26606.0,Reel
2015-09-11,26514.0,Reel
2015-09-12,18932.0,Reel
2015-09-13,28316.0,Reel
2015-09-14,15833.0,Reel
2015-09-15,21477.0,Reel
2015-09-16,19578.0,Reel
2015-09-17,13564.0,Reel
2015-09-18,21274.0,Reel
2015-09-19,25348.0,Reel
2015-09-20,17623.0,Reel
2015-09-21,13178.0,Reel
2015-09-22,17048.0,Reel
2015-09-23,22344.0,Reel
2015-09-24,17410.0,Reel
2015-09-25,18300.0,Reel
2015-09-26,18164.0,Reel
2015-09-27,22785.0,Reel
2015-09-28,29706.0,Reel
2015-09-29,12033.0,Reel
2015-09-30,11917.0,Reel
2015-10-01,10241.0,Reel
2015-10-02,20335.0,Reel
2015-10-03,19486.0,Reel
2015-10-04,15289.0,Reel
2015-10-05,16129.0,Reel
2015-10-06,15427.0,Reel
2015-10-07,15956.0,Reel
2015-10-08,17358.0,Reel
2015-10-09,16016.0,Reel
2015-10-10,15872.0,Reel
2015-10-11,12247.0,Reel
2015-10-12,15362.0,Reel
2015-10-13,25089.0,Reel
2015-10-14,8228.0,Reel
2015-10-15,23007.0,Reel
2015-10-16,27916.0,Reel
2015-10-17,23626.0,Reel
2015-10-18,16352.0,Reel
2015-10-19,20073.0,Reel
2015-10-20,19342.0,Reel
2015-10-21,19886.0,Reel
2015-10-22,13274.0,Reel
2015-10-23,16944.0,Reel
2015-10-24,17687.0,Reel
2015-10-25,23232.0,Reel
2015-10-26,17396.0,Reel
2015-10-27,24020.0,Reel
2015-10-28,13032.0,Reel
2015-10-29,19759.0,Reel
2015-10-30,21741.0,Reel
2015-10-31,11543.0,Reel
2015-11-01,20211.0,Reel
2015-11-02,13207.0,Reel
2015-11-03,21296.0,Reel
2015-11-04,15655.0,Reel
2015-11-05,25037.0,Reel
2015-11-06,14590.0,Reel
2015-11-07,13722.0,Reel
2015-11-08,21784.0,Reel
2015-11-09,23797.0,Reel
2015-11-10,12184.0,Reel
2015-11-11,23229.0,Reel
2015-11-12,20466.0,Reel
2015-11-13,21289.0,Reel
2015-11-14,17319.0,Reel
2015-11-15,20221.0,Reel
2015-11-16,16669.0,Reel
2015-11-17,23714.0,Reel
2015-11-18,19489.0,Reel
2015-11-19,15630.0,Reel
2015-11-20,10736.0,Reel
2015-11-21,17881.0,Reel
2015-11-22,17750.0,Reel
2015-11-23,17538.0,Reel
2015-11-24,22773.0,Reel
2015-11-25,19086.0,Reel
2015-11-26,15513.0,Reel
2015-11-27,11288.0,Reel
2015-11-28,12231.0,Reel
2015-11-29,17101.0,Reel
2015-11-30,17694.0,Reel
2015-12-01,13182.0,Reel
2015-12-02,11639.0,Reel
2015-12-03,17939.0,Reel
2015-12-04,22782.0,Reel
2015-12-05,27960.0,Reel
2015-12-06,15113.0,Reel
2015-12-07,16764.0,Reel
2015-12-08,22513.0,Reel
2015-12-09,24182.0,Reel
2015-12-10,11472.0,Reel
2015-12-11,25329.0,Reel
2015-12-12,18438.0,Reel
2015-12-13,26691.0,Reel
2015-12-14,20442.0,Reel
2015-12-15,18909.0,Reel
2015-12-16,21610.0,Reel
2015-12-17,18181.0,Reel
2015-12-18,29110.0,Reel
2015-12-19,13987.0,Reel
2015-12-20,22198.0,Reel
2015-12-21,18552.0,Reel
2015-12-22,22502.0,Reel
2015-12-23,19387.0,Reel
2015-12-24,27549.0,Reel
2015-12-25,15627.0,Reel
2015-12-26,20669.0,Reel
2015-12-27,19129.0,Reel
2015-12-28,18830.0,Reel
2015-12-29,27183.0,Reel
2015-12-30,27951.0,Reel
2015-12-31,15563.0,Reel
2016-01-01,20150.0,Reel
2016-01-02,20336.0,Reel
2016-01-03,10079.0,Reel
2016-01-04,24017.0,Reel
2016-01-05,24520.0,Reel
2016-01-06,21871.0,Reel
2016-01-07,22966.0,Reel
2016-01-08,23045.0,Reel
2016-01-09,21630.0,Reel
2016-01-10,30306.0,Reel
2016-01-11,20860.0,Reel
2016-01-12,11883.0,Reel
2016-01-13,16102.0,Reel
2016-01-14,12797.0,Reel
2016-01-15,19487.0,Reel
2016-01-16,12400.0,Reel
2016-01-17,14226.0,Reel
2016-01-18,16634.0,Reel
2016-01-19,18617.0,Reel
2016-01-20,22006.0,Reel
2016-01-21,16933.0,Reel
2016-01-22,18839.0,Reel
2016-01-23,13455.0,Reel
2016-01-24,14901.0,Reel
2016-01-25,13379.0,Reel
2016-01-26,18841.0,Reel
2016-01-27,15911.0,Reel
2016-01-28,17297.0,Reel
2016-01-29,19353.0,Reel
2016-01-30,15914.0,Reel
2016-01-31,17850.0,Reel
2016-02-01,16674.0,Reel
2016-02-02,21635.0,Reel
2016-02-03,16480.0,Reel
2016-02-04,21906.0,Reel
2016-02-05,13008.0,Reel
2016-02-06,17704.0,Reel
2016-02-07,12729.0,Reel
2016-02-08,20053.0,Reel
2016-02-09,10267.0,Reel
2016-02-10,22127.0,Reel
2016-02-11,16192.0,Reel
2016-02-12,17775.0,Reel
2016-02-13,19179.0,Reel
2016-02-14,29378.0,Reel
2016-02-15,26375.0,Reel
2016-02-16,19962.0,Reel
2016-02-17,15625.0,Reel
2016-02-18,14928.0,Reel
2016-02-19,16928.0,Reel
2016-02-20,17592.0,Reel
2016-02-21,16568.0,Reel
2016-02-22,17100.0,Reel
2016-02-23,14953.0,Reel
2016-02-24,16988.0,Reel
2016-02-25,14394.0,Reel
2016-02-26,15322.0,Reel
2016-02-27,22696.0,Reel
2016-02-28,22292.0,Reel
2016-02-29,16724.0,Reel
2016-03-01,20191.0,Reel
2016-03-02,20928.0,Reel
2016-03-03,13749.0,Reel
2016-03-04,15901.0,Reel
2016-03-05,16618.0,Reel
2016-03-06,18398.0,Reel
2016-03-07,13520.0,Reel
2016-03-08,15199.0,Reel
2016-03-09,21260.0,Reel
2016-03-10,18049.0,Reel
2016-03-11,13070.0,Reel
2016-03-12,21712.0,Reel
2016-03-13,16729.0,Reel
2016-03-14,14621.0,Reel
2016-03-15,19339.0,Reel
2016-03-16,14433.0,Reel
2016-03-17,21714.0,Reel
2016-03-18,13016.0,Reel
2016-03-19,22423.0,Reel
2016-03-20,15007.0,Reel
2016-03-21,33321.0,Reel
2016-03-22,11509.0,Reel
2016-03-23,16124.0,Reel
2016-03-24,26077.0,Reel
2016-03-25,15969.0,Reel
2016-03-26,12060.0,Reel
2016-03-27,25714.0,Reel
2016-03-28,20503.0,Reel
2016-03-29,16947.0,Reel
2016-03-30,14281.0,Reel
2016-03-31,21536.0,Reel
2016-04-01,14454.0,Reel
2016-04-02,14447.0,Reel
2016-04-03,12889.0,Reel
2016-04-04,21272.0,Reel
2016-04-05,7713.0,Reel
2016-04-06,16300.0,Reel
2016-04-07,14452.0,Reel
2016-04-08,16649.0,Reel
2016-04-09,24442.0,Reel
2016-04-10,23741.0,Reel
2016-04-11,17519.0,Reel
2016-04-12,21518.0,Reel
2016-04-13,18954.0,Reel
2016-04-14,30326.0,Reel
2016-04-15,12776.0,Reel
2016-04-16,19089.0,Reel
2016-04-17,22926.0,Reel
2016-04-18,19738.0,Reel
2016-04-19,21994.0,Reel
2016-04-20,19265.0,Reel
2016-04-21,29645.0,Reel
2016-04-22,19259.0,Reel
2016-04-23,18534.0,Reel
2016-04-24,26498.0,Reel
2016-04-25,20230.0,Reel
2016-04-26,19160.0,Reel
2016-04-27,19331.0,Reel
2016-04-28,19650.0,Reel
2016-04-29,20792.0,Reel
2016-04-30,24127.0,Reel
2016-05-01,12495.0,Reel
2016-05-02,24587.0,Reel
2016-05-03,15219.0,Reel
2016-05-04,22702.0,Reel
2016-05-05,17796.0,Reel
2016-05-06,23648.0,Reel
2016-05-07,12639.0,Reel
2016-05-08,22123.0,Reel
2016-05-09,21287.0,Reel
2016-05-10,24266.0,Reel
2016-05-11,23693.0,Reel
2016-05-12,14522.0,Reel
2016-05-13,19505.0,Reel
2016-05-14,20911.0,Reel
2016-05-15,24006.0,Reel
2016-05-16,15435.0,Reel
2016-05-17,17286.0,Reel
2016-05-18,27570.0,Reel
2016-05-19,14817.0,Reel
2016-05-20,13344.0,Reel
2016-05-21,23959.0,Reel
2016-05-22,17811.0,Reel
2016-05-23,11746.0,Reel
2016-05-24,19429.0,Reel
2016-05-25,18561.0,Reel
2016-05-26,13732.0,Reel
2016-05-27,14454.0,Reel
2016-05-28,16497.0,Reel
2016-05-29,12677.0,Reel
2016-05-30,14857.0,Reel
2016-05-31,14842.0,Reel
2016-06-01,9537.0,Reel
2016-06-02,16286.0,Reel
2016-06-03,12856.0,Reel
2016-06-04,15830.0,Reel
2016-06-05,15789.0,Reel
2016-06-06,8450.0,Reel
2016-06-07,23751.0,Reel
2016-06-08,18620.0,Reel
2016-06-09,13062.0,Reel
2016-06-10,27304.0,Reel
2016-06-11,22747.0,Reel
2016-06-12,15208.0,Reel
2016-06-13,17217.0,Reel
2016-06-14,21313.0,Reel
2016-06-15,15781.0,Reel
2016-06-16,10265.0,Reel
2016-06-17,26743.0,Reel
2016-06-18,8482.0,Reel
2016-06-19,13944.0,Reel
2016-06-20,15424.0,Reel
2016-06-21,17197.0,Reel
2016-06-22,19140.0,Reel
2016-06-23,21002.0,Reel
2016-06-24,14219.0,Reel
2016-06-25,13922.0,Reel
2016-06-26,17222.0,Reel
2016-06-27,16257.0,Reel
2016-06-28,14466.0,Reel
2016-06-29,9699.0,Reel
2016-06-30,18981.0,Reel
2016-07-01,22361.0,Reel
2016-07-02,20107.0,Reel
2016-07-03,22637.0,Reel
2016-07-04,19050.0,Reel
2016-07-05,16215.0,Reel
2016-07-06,21018.0,Reel
2016-07-07,21717.0,Reel
2016-07-08,16637.0,Reel
2016-07-09,18526.0,Reel
2016-07-10,21044.0,Reel
2016-07-11,15070.0,Reel
2016-07-12,18455.0,Reel
2016-07-13,22714.0,Reel
2016-07-14,19754.0,Reel
2016-07-15,22272.0,Reel
2016-07-16,15968.0,Reel
2016-07-17,14715.0,Reel
2016-07-18,12673.0,Reel
2016-07-19,22265.0,Reel
2016-07-20,17618.0,Reel
2016-07-21,15412.0,Reel
2016-07-22,16316.0,Reel
2016-07-23,23090.0,Reel
2016-07-24,20839.0,Reel
2016-07-25,22729.0,Reel
2016-07-26,25791.0,Reel
2016-07-27,17862.0,Reel
2016-07-28,19861.0,Reel
2016-07-29,11762.0,Reel
2016-07-30,16047.0,Reel
2016-07-31,17966.0,Reel
2016-08-01,18400.0,Reel
2016-08-02,17288.0,Reel
2016-08-03,22297.0,Reel
2016-08-04,12816.0,Reel
2016-08-05,15630.0,Reel
2016-08-06,23840.0,Reel
2016-08-07,23147.0,Reel
2016-08-08,24043.0,Reel
2016-08-09,13336.0,Reel
2016-08-10,14980.0,Reel
2016-08-11,18392.0,Reel
2016-08-12,18201.0,Reel
2016-08-13,16265.0,Reel
2016-08-14,12507.0,Reel
2016-08-15,19005.0,Reel
2016-08-16,24899.0,Reel
2016-08-17,21127.0,Reel
2016-08-18,18233.0,Reel
2016-08-19,23048.0,Reel
2016-08-20,17072.0,Reel
2016-08-21,16651.0,Reel
2016-08-22,18146.0,Reel
2016-08-23,27623.0,Reel
2016-08-24,20307.0,Reel
2016-08-25,18107.0,Reel
