"ID_Product","Product_Name","Ph","Price","Branche","Categorie","Sous_Categorie"
"16275","PRODUCT_BSB","8","448","B","Semi-Bio","BSB"
"16276","PRODUCT_DC","14","1341","D","Chimique","DC"
"16277","PRODUCT_DSB","6","1151","D","Semi-Bio","DSB"
"16278","PRODUCT_CSB","6","654","C","Semi-Bio","CSB"
"16279","PRODUCT_CC","12","774","C","Chimique","CC"
"16280","PRODUCT_CC","14","858","C","Chimique","CC"
"16281","PRODUCT_DB","4","1196","D","Bio","DB"
"16282","PRODUCT_DSB","10","1355","D","Semi-Bio","DSB"
"16283","PRODUCT_DSB","10","1417","D","Semi-Bio","DSB"
"16284","PRODUCT_CSB","10","565","C","Semi-Bio","CSB"
"16285","PRODUCT_CSB","8","720","C","Semi-Bio","CSB"
"16286","PRODUCT_BB","2","327","B","Bio","BB"
"16287","PRODUCT_BC","12","125","B","Chimique","BC"
"16288","PRODUCT_DB","2","1058","D","Bio","DB"
"16289","PRODUCT_BSB","10","251","B","Semi-Bio","BSB"
"16290","PRODUCT_DC","12","1271","D","Chimique","DC"
"16291","PRODUCT_BB","5","336","B","Bio","BB"
"16292","PRODUCT_CSB","10","845","C","Semi-Bio","CSB"
"16293","PRODUCT_DB","4","1153","D","Bio","DB"
"16294","PRODUCT_CC","12","566","C","Chimique","CC"
"16295","PRODUCT_DB","5","1378","D","Bio","DB"
"16296","PRODUCT_DSB","10","1130","D","Semi-Bio","DSB"
"16297","PRODUCT_CSB","8","518","C","Semi-Bio","CSB"
"16298","PRODUCT_DC","12","1229","D","Chimique","DC"
"16299","PRODUCT_BSB","9","279","B","Semi-Bio","BSB"
"16300","PRODUCT_CB","4","542","C","Bio","CB"
"16301","PRODUCT_DB","4","1249","D","Bio","DB"
"16302","PRODUCT_DSB","10","1473","D","Semi-Bio","DSB"
"16303","PRODUCT_BB","5","454","B","Bio","BB"
"16304","PRODUCT_DB","1","1415","D","Bio","DB"
"16305","PRODUCT_DB","0","1354","D","Bio","DB"
"16306","PRODUCT_DSB","6","1422","D","Semi-Bio","DSB"
"16307","PRODUCT_DB","4","1252","D","Bio","DB"
"16308","PRODUCT_DSB","9","1292","D","Semi-Bio","DSB"
"16309","PRODUCT_BB","5","334","B","Bio","BB"
"16310","PRODUCT_CB","1","653","C","Bio","CB"
"16311","PRODUCT_DB","1","1101","D","Bio","DB"
"16312","PRODUCT_DSB","9","1402","D","Semi-Bio","DSB"
"16313","PRODUCT_DC","11","1272","D","Chimique","DC"
"16314","PRODUCT_DSB","6","1056","D","Semi-Bio","DSB"
"16315","PRODUCT_BB","3","486","B","Bio","BB"
"16316","PRODUCT_DSB","10","1001","D","Semi-Bio","DSB"
"16317","PRODUCT_BSB","7","484","B","Semi-Bio","BSB"
"16318","PRODUCT_DSB","7","1468","D","Semi-Bio","DSB"
"16319","PRODUCT_BB","4","166","B","Bio","BB"
"16320","PRODUCT_CB","1","682","C","Bio","CB"
"16321","PRODUCT_BC","14","111","B","Chimique","BC"
"16322","PRODUCT_DSB","7","1173","D","Semi-Bio","DSB"
"16323","PRODUCT_DSB","10","1335","D","Semi-Bio","DSB"
"16324","PRODUCT_DSB","6","1166","D","Semi-Bio","DSB"
"16325","PRODUCT_BB","1","142","B","Bio","BB"
"16326","PRODUCT_BB","1","440","B","Bio","BB"
"16327","PRODUCT_AB","0","97","A","Bio","AB"
"16328","PRODUCT_CB","4","791","C","Bio","CB"
"16329","PRODUCT_CSB","10","594","C","Semi-Bio","CSB"
"16330","PRODUCT_BSB","10","127","B","Semi-Bio","BSB"
"16331","PRODUCT_BSB","8","337","B","Semi-Bio","BSB"
"16332","PRODUCT_DB","3","1423","D","Bio","DB"
"16333","PRODUCT_CSB","6","910","C","Semi-Bio","CSB"
"16334","PRODUCT_DB","0","1408","D","Bio","DB"
"16335","PRODUCT_DSB","8","1131","D","Semi-Bio","DSB"
"16336","PRODUCT_BC","14","266","B","Chimique","BC"
"16337","PRODUCT_DSB","7","1185","D","Semi-Bio","DSB"
"16338","PRODUCT_BSB","7","217","B","Semi-Bio","BSB"
"16339","PRODUCT_CB","2","810","C","Bio","CB"
"16340","PRODUCT_DSB","6","1171","D","Semi-Bio","DSB"
"16341","PRODUCT_CC","12","610","C","Chimique","CC"
"16342","PRODUCT_BB","0","333","B","Bio","BB"
"16343","PRODUCT_CB","3","979","C","Bio","CB"
"16344","PRODUCT_BB","0","482","B","Bio","BB"
"16345","PRODUCT_DB","1","1163","D","Bio","DB"
"16346","PRODUCT_BB","5","305","B","Bio","BB"
"16347","PRODUCT_AB","2","69","A","Bio","AB"
"16348","PRODUCT_CC","14","564","C","Chimique","CC"
"16349","PRODUCT_CB","3","612","C","Bio","CB"
"16350","PRODUCT_DSB","10","1396","D","Semi-Bio","DSB"
"16351","PRODUCT_BSB","7","170","B","Semi-Bio","BSB"
"16352","PRODUCT_DB","2","1269","D","Bio","DB"
"16353","PRODUCT_CSB","8","997","C","Semi-Bio","CSB"
"16354","PRODUCT_BSB","9","148","B","Semi-Bio","BSB"
"16355","PRODUCT_DSB","10","1316","D","Semi-Bio","DSB"
"16356","PRODUCT_CC","11","916","C","Chimique","CC"
"16357","PRODUCT_BSB","9","178","B","Semi-Bio","BSB"
"16358","PRODUCT_DSB","8","1471","D","Semi-Bio","DSB"
"16359","PRODUCT_DB","2","1474","D","Bio","DB"
"16360","PRODUCT_BSB","6","253","B","Semi-Bio","BSB"
"16361","PRODUCT_AB","0","35","A","Bio","AB"
"16362","PRODUCT_DB","3","1320","D","Bio","DB"
"16363","PRODUCT_BC","11","266","B","Chimique","BC"
"16364","PRODUCT_DSB","7","1025","D","Semi-Bio","DSB"
"16365","PRODUCT_CSB","10","710","C","Semi-Bio","CSB"
"16366","PRODUCT_BB","3","214","B","Bio","BB"
"16367","PRODUCT_BSB","9","285","B","Semi-Bio","BSB"
"16368","PRODUCT_DB","4","1262","D","Bio","DB"
"16369","PRODUCT_DSB","10","1082","D","Semi-Bio","DSB"
"16370","PRODUCT_CSB","7","613","C","Semi-Bio","CSB"
"16371","PRODUCT_CB","2","732","C","Bio","CB"
"16372","PRODUCT_DSB","6","1317","D","Semi-Bio","DSB"
"16373","PRODUCT_DSB","10","1010","D","Semi-Bio","DSB"
"16374","PRODUCT_CB","3","546","C","Bio","CB"
"16375","PRODUCT_BSB","8","293","B","Semi-Bio","BSB"
"16376","PRODUCT_CB","3","536","C","Bio","CB"
"16377","PRODUCT_CB","3","513","C","Bio","CB"
"16378","PRODUCT_BC","14","417","B","Chimique","BC"
"16379","PRODUCT_DB","0","1478","D","Bio","DB"
"16380","PRODUCT_DB","5","1181","D","Bio","DB"
"16381","PRODUCT_DB","5","1324","D","Bio","DB"
"16382","PRODUCT_DSB","9","1164","D","Semi-Bio","DSB"
"16383","PRODUCT_BSB","7","243","B","Semi-Bio","BSB"
"16384","PRODUCT_CB","5","895","C","Bio","CB"
"16385","PRODUCT_BSB","10","256","B","Semi-Bio","BSB"
"16386","PRODUCT_CB","3","564","C","Bio","CB"
"16387","PRODUCT_CB","0","532","C","Bio","CB"
"16388","PRODUCT_BC","13","171","B","Chimique","BC"
"16389","PRODUCT_CB","0","998","C","Bio","CB"
"16390","PRODUCT_BB","5","431","B","Bio","BB"
"16391","PRODUCT_BB","3","482","B","Bio","BB"
"16392","PRODUCT_BB","3","276","B","Bio","BB"
"16393","PRODUCT_BB","5","229","B","Bio","BB"
"16394","PRODUCT_DSB","6","1477","D","Semi-Bio","DSB"
"16395","PRODUCT_DSB","6","1495","D","Semi-Bio","DSB"
"16396","PRODUCT_DB","5","1420","D","Bio","DB"
"16397","PRODUCT_CSB","9","812","C","Semi-Bio","CSB"
"16398","PRODUCT_BC","14","379","B","Chimique","BC"
"16399","PRODUCT_CSB","10","597","C","Semi-Bio","CSB"
"16400","PRODUCT_BC","14","182","B","Chimique","BC"
"16401","PRODUCT_BB","1","137","B","Bio","BB"
"16402","PRODUCT_BB","2","462","B","Bio","BB"
"16403","PRODUCT_CB","3","913","C","Bio","CB"
"16404","PRODUCT_DB","0","1357","D","Bio","DB"
"16405","PRODUCT_BSB","9","177","B","Semi-Bio","BSB"
"16406","PRODUCT_BC","13","114","B","Chimique","BC"
"16407","PRODUCT_BSB","9","406","B","Semi-Bio","BSB"
"16408","PRODUCT_DB","0","1378","D","Bio","DB"
"16409","PRODUCT_BB","0","499","B","Bio","BB"
"16410","PRODUCT_CC","14","766","C","Chimique","CC"
"16411","PRODUCT_AC","13","51","A","Chimique","AC"
"16412","PRODUCT_CB","3","855","C","Bio","CB"
"16413","PRODUCT_BB","4","102","B","Bio","BB"
"16414","PRODUCT_BB","5","486","B","Bio","BB"
"16415","PRODUCT_CSB","8","609","C","Semi-Bio","CSB"
"16416","PRODUCT_CC","13","657","C","Chimique","CC"
"16417","PRODUCT_DB","2","1380","D","Bio","DB"
"16418","PRODUCT_DB","2","1325","D","Bio","DB"
"16419","PRODUCT_DSB","8","1219","D","Semi-Bio","DSB"
"16420","PRODUCT_DSB","10","1495","D","Semi-Bio","DSB"
"16421","PRODUCT_DB","4","1462","D","Bio","DB"
"16422","PRODUCT_AB","3","2","A","Bio","AB"
"16423","PRODUCT_DB","1","1425","D","Bio","DB"
"16424","PRODUCT_CSB","10","653","C","Semi-Bio","CSB"
"16425","PRODUCT_CSB","9","890","C","Semi-Bio","CSB"
"16426","PRODUCT_DSB","6","1345","D","Semi-Bio","DSB"
"16427","PRODUCT_DSB","6","1313","D","Semi-Bio","DSB"
"16428","PRODUCT_AC","12","52","A","Chimique","AC"
"16429","PRODUCT_CSB","8","520","C","Semi-Bio","CSB"
"16430","PRODUCT_CC","14","686","C","Chimique","CC"
"16431","PRODUCT_CSB","7","761","C","Semi-Bio","CSB"
"16432","PRODUCT_DB","1","1440","D","Bio","DB"
"16433","PRODUCT_DSB","10","1115","D","Semi-Bio","DSB"
"16434","PRODUCT_BB","2","114","B","Bio","BB"
"16435","PRODUCT_DC","11","1216","D","Chimique","DC"
"16436","PRODUCT_CB","0","788","C","Bio","CB"
"16437","PRODUCT_CB","4","916","C","Bio","CB"
"16438","PRODUCT_AB","5","31","A","Bio","AB"
"16439","PRODUCT_BB","0","193","B","Bio","BB"
"16440","PRODUCT_BB","4","473","B","Bio","BB"
"16441","PRODUCT_CC","13","983","C","Chimique","CC"
"16442","PRODUCT_BSB","6","180","B","Semi-Bio","BSB"
"16443","PRODUCT_DC","14","1134","D","Chimique","DC"
"16444","PRODUCT_AC","12","58","A","Chimique","AC"
"16445","PRODUCT_CSB","6","800","C","Semi-Bio","CSB"
"16446","PRODUCT_AB","0","40","A","Bio","AB"
"16447","PRODUCT_BB","1","351","B","Bio","BB"
"16448","PRODUCT_CB","0","823","C","Bio","CB"
"16449","PRODUCT_BB","1","420","B","Bio","BB"
"16450","PRODUCT_DB","2","1186","D","Bio","DB"
"16451","PRODUCT_BB","0","365","B","Bio","BB"
"16452","PRODUCT_BC","11","409","B","Chimique","BC"
"16453","PRODUCT_DSB","6","1388","D","Semi-Bio","DSB"
"16454","PRODUCT_BC","12","150","B","Chimique","BC"
"16455","PRODUCT_DC","11","1079","D","Chimique","DC"
"16456","PRODUCT_BSB","7","249","B","Semi-Bio","BSB"
"16457","PRODUCT_CSB","9","685","C","Semi-Bio","CSB"
"16458","PRODUCT_DB","5","1253","D","Bio","DB"
"16459","PRODUCT_DSB","10","1285","D","Semi-Bio","DSB"
"16460","PRODUCT_CSB","7","928","C","Semi-Bio","CSB"
"16461","PRODUCT_BSB","6","462","B","Semi-Bio","BSB"
"16462","PRODUCT_CSB","10","615","C","Semi-Bio","CSB"
"16463","PRODUCT_CC","12","669","C","Chimique","CC"
"16464","PRODUCT_DSB","8","1087","D","Semi-Bio","DSB"
"16465","PRODUCT_AB","3","94","A","Bio","AB"
"16466","PRODUCT_BSB","8","415","B","Semi-Bio","BSB"
"16467","PRODUCT_CSB","9","550","C","Semi-Bio","CSB"
"16468","PRODUCT_DC","12","1232","D","Chimique","DC"
"16469","PRODUCT_BSB","6","282","B","Semi-Bio","BSB"
"16470","PRODUCT_AB","4","19","A","Bio","AB"
"16471","PRODUCT_CSB","10","793","C","Semi-Bio","CSB"
"16472","PRODUCT_DSB","6","1070","D","Semi-Bio","DSB"
"16473","PRODUCT_DSB","8","1027","D","Semi-Bio","DSB"
"16474","PRODUCT_DB","3","1453","D","Bio","DB"
"16475","PRODUCT_BSB","6","118","B","Semi-Bio","BSB"
"16476","PRODUCT_BC","11","339","B","Chimique","BC"
"16477","PRODUCT_DB","3","1142","D","Bio","DB"
"16478","PRODUCT_CC","14","942","C","Chimique","CC"
"16479","PRODUCT_DC","13","1090","D","Chimique","DC"
"16480","PRODUCT_DSB","6","1273","D","Semi-Bio","DSB"
"16481","PRODUCT_BB","3","164","B","Bio","BB"
"16482","PRODUCT_BB","0","101","B","Bio","BB"
"16483","PRODUCT_DC","12","1355","D","Chimique","DC"
"16484","PRODUCT_DSB","9","1465","D","Semi-Bio","DSB"
"16485","PRODUCT_CSB","10","598","C","Semi-Bio","CSB"
"16486","PRODUCT_CC","14","608","C","Chimique","CC"
"16487","PRODUCT_CSB","6","974","C","Semi-Bio","CSB"
"16488","PRODUCT_DSB","6","1374","D","Semi-Bio","DSB"
"16489","PRODUCT_BSB","8","359","B","Semi-Bio","BSB"
"16490","PRODUCT_BSB","10","222","B","Semi-Bio","BSB"
"16491","PRODUCT_DB","5","1283","D","Bio","DB"
"16492","PRODUCT_CC","12","556","C","Chimique","CC"
"16493","PRODUCT_BSB","9","125","B","Semi-Bio","BSB"
"16494","PRODUCT_BC","13","344","B","Chimique","BC"
"16495","PRODUCT_BC","11","449","B","Chimique","BC"
"16496","PRODUCT_DB","4","1470","D","Bio","DB"
"16497","PRODUCT_BC","14","387","B","Chimique","BC"
"16498","PRODUCT_CB","5","997","C","Bio","CB"
"16499","PRODUCT_CSB","6","597","C","Semi-Bio","CSB"
"16500","PRODUCT_BB","0","413","B","Bio","BB"
"16501","PRODUCT_DB","2","1378","D","Bio","DB"
"16502","PRODUCT_CSB","9","975","C","Semi-Bio","CSB"
"16503","PRODUCT_DSB","6","1328","D","Semi-Bio","DSB"
"16504","PRODUCT_BSB","8","452","B","Semi-Bio","BSB"
"16505","PRODUCT_ASB","9","32","A","Semi-Bio","ASB"
"16506","PRODUCT_CB","0","821","C","Bio","CB"
"16507","PRODUCT_CC","12","999","C","Chimique","CC"
"16508","PRODUCT_CB","5","503","C","Bio","CB"
"16509","PRODUCT_DB","3","1230","D","Bio","DB"
"16510","PRODUCT_CB","3","597","C","Bio","CB"
"16511","PRODUCT_DB","5","1027","D","Bio","DB"
"16512","PRODUCT_ASB","8","3","A","Semi-Bio","ASB"
"16513","PRODUCT_BC","14","156","B","Chimique","BC"
"16514","PRODUCT_DC","12","1305","D","Chimique","DC"
"16515","PRODUCT_DSB","10","1288","D","Semi-Bio","DSB"
"16516","PRODUCT_BB","0","313","B","Bio","BB"
"16517","PRODUCT_CSB","10","766","C","Semi-Bio","CSB"
"16518","PRODUCT_CSB","10","948","C","Semi-Bio","CSB"
"16519","PRODUCT_CC","13","864","C","Chimique","CC"
"16520","PRODUCT_CSB","7","972","C","Semi-Bio","CSB"
"16521","PRODUCT_DSB","7","1288","D","Semi-Bio","DSB"
"16522","PRODUCT_CSB","7","517","C","Semi-Bio","CSB"
"16523","PRODUCT_DB","4","1161","D","Bio","DB"
"16524","PRODUCT_AB","0","24","A","Bio","AB"
"16525","PRODUCT_BSB","8","454","B","Semi-Bio","BSB"
"16526","PRODUCT_BC","14","338","B","Chimique","BC"
"16527","PRODUCT_BSB","7","302","B","Semi-Bio","BSB"
"16528","PRODUCT_BC","14","153","B","Chimique","BC"
"16529","PRODUCT_BC","11","393","B","Chimique","BC"
"16530","PRODUCT_BSB","9","451","B","Semi-Bio","BSB"
"16531","PRODUCT_CSB","9","638","C","Semi-Bio","CSB"
"16532","PRODUCT_BB","1","183","B","Bio","BB"
"16533","PRODUCT_BSB","6","389","B","Semi-Bio","BSB"
"16534","PRODUCT_CB","5","729","C","Bio","CB"
"16535","PRODUCT_CSB","10","866","C","Semi-Bio","CSB"
"16536","PRODUCT_CC","12","806","C","Chimique","CC"
"16537","PRODUCT_DC","12","1065","D","Chimique","DC"
"16538","PRODUCT_DSB","10","1303","D","Semi-Bio","DSB"
"16539","PRODUCT_AC","13","18","A","Chimique","AC"
"16540","PRODUCT_CB","0","805","C","Bio","CB"
"16541","PRODUCT_DSB","9","1219","D","Semi-Bio","DSB"
"16542","PRODUCT_ASB","7","6","A","Semi-Bio","ASB"
"16543","PRODUCT_CB","4","696","C","Bio","CB"
"16544","PRODUCT_BC","13","365","B","Chimique","BC"
"16545","PRODUCT_CSB","8","769","C","Semi-Bio","CSB"
"16546","PRODUCT_CC","14","724","C","Chimique","CC"
"16547","PRODUCT_DB","2","1039","D","Bio","DB"
"16548","PRODUCT_CB","4","732","C","Bio","CB"
"16549","PRODUCT_CC","13","789","C","Chimique","CC"
"16550","PRODUCT_AB","2","9","A","Bio","AB"
"16551","PRODUCT_AB","0","95","A","Bio","AB"
"16552","PRODUCT_BB","1","364","B","Bio","BB"
"16553","PRODUCT_BC","12","388","B","Chimique","BC"
"16554","PRODUCT_CC","13","949","C","Chimique","CC"
"16555","PRODUCT_DC","13","1413","D","Chimique","DC"
"16556","PRODUCT_BSB","9","418","B","Semi-Bio","BSB"
"16557","PRODUCT_ASB","9","72","A","Semi-Bio","ASB"
"16558","PRODUCT_CSB","9","914","C","Semi-Bio","CSB"
"16559","PRODUCT_CB","3","554","C","Bio","CB"
"16560","PRODUCT_DC","13","1088","D","Chimique","DC"
"16561","PRODUCT_CB","1","734","C","Bio","CB"
"16562","PRODUCT_BSB","7","467","B","Semi-Bio","BSB"
"16563","PRODUCT_BB","5","134","B","Bio","BB"
"16564","PRODUCT_BB","1","397","B","Bio","BB"
"16565","PRODUCT_AC","12","62","A","Chimique","AC"
"16566","PRODUCT_DC","13","1208","D","Chimique","DC"
"16567","PRODUCT_DC","13","1169","D","Chimique","DC"
"16568","PRODUCT_ASB","9","12","A","Semi-Bio","ASB"
"16569","PRODUCT_DC","14","1438","D","Chimique","DC"
"16570","PRODUCT_CB","3","725","C","Bio","CB"
"16571","PRODUCT_CSB","10","564","C","Semi-Bio","CSB"
"16572","PRODUCT_DC","12","1237","D","Chimique","DC"
"16573","PRODUCT_DB","5","1382","D","Bio","DB"
"16574","PRODUCT_CSB","9","503","C","Semi-Bio","CSB"
"16575","PRODUCT_BSB","9","378","B","Semi-Bio","BSB"
"16576","PRODUCT_CSB","8","944","C","Semi-Bio","CSB"
"16577","PRODUCT_DB","2","1040","D","Bio","DB"
"16578","PRODUCT_CSB","9","912","C","Semi-Bio","CSB"
"16579","PRODUCT_DSB","6","1487","D","Semi-Bio","DSB"
"16580","PRODUCT_ASB","6","59","A","Semi-Bio","ASB"
"16581","PRODUCT_BC","12","228","B","Chimique","BC"
"16582","PRODUCT_DSB","10","1004","D","Semi-Bio","DSB"
"16583","PRODUCT_DB","3","1471","D","Bio","DB"
"16584","PRODUCT_CC","12","639","C","Chimique","CC"
"16585","PRODUCT_CC","12","818","C","Chimique","CC"
"16586","PRODUCT_DSB","6","1006","D","Semi-Bio","DSB"
"16587","PRODUCT_BC","11","398","B","Chimique","BC"
"16588","PRODUCT_CB","0","812","C","Bio","CB"
"16589","PRODUCT_BSB","10","352","B","Semi-Bio","BSB"
"16590","PRODUCT_CC","14","722","C","Chimique","CC"
"16591","PRODUCT_CB","2","854","C","Bio","CB"
"16592","PRODUCT_DSB","9","1183","D","Semi-Bio","DSB"
"16593","PRODUCT_BSB","7","146","B","Semi-Bio","BSB"
"16594","PRODUCT_AC","14","95","A","Chimique","AC"
"16595","PRODUCT_CB","2","701","C","Bio","CB"
"16596","PRODUCT_BC","13","249","B","Chimique","BC"
"16597","PRODUCT_CSB","7","776","C","Semi-Bio","CSB"
"16598","PRODUCT_BB","0","238","B","Bio","BB"
"16599","PRODUCT_BSB","7","215","B","Semi-Bio","BSB"
"16600","PRODUCT_CC","14","532","C","Chimique","CC"
"16601","PRODUCT_DC","13","1344","D","Chimique","DC"
"16602","PRODUCT_ASB","9","27","A","Semi-Bio","ASB"
"16603","PRODUCT_BSB","8","214","B","Semi-Bio","BSB"
"16604","PRODUCT_CSB","8","563","C","Semi-Bio","CSB"
"16605","PRODUCT_AB","3","62","A","Bio","AB"
"16606","PRODUCT_CC","14","866","C","Chimique","CC"
"16607","PRODUCT_BSB","9","236","B","Semi-Bio","BSB"
"16608","PRODUCT_BB","3","180","B","Bio","BB"
"16609","PRODUCT_BC","14","335","B","Chimique","BC"
"16610","PRODUCT_DB","1","1290","D","Bio","DB"
"16611","PRODUCT_ASB","7","14","A","Semi-Bio","ASB"
"16612","PRODUCT_CSB","6","532","C","Semi-Bio","CSB"
"16613","PRODUCT_CC","11","661","C","Chimique","CC"
"16614","PRODUCT_BSB","10","390","B","Semi-Bio","BSB"
"16615","PRODUCT_BSB","9","270","B","Semi-Bio","BSB"
"16616","PRODUCT_CB","1","559","C","Bio","CB"
"16617","PRODUCT_CB","1","632","C","Bio","CB"
"16618","PRODUCT_DSB","9","1278","D","Semi-Bio","DSB"
"16619","PRODUCT_CB","3","694","C","Bio","CB"
"16620","PRODUCT_CB","4","831","C","Bio","CB"
"16621","PRODUCT_BSB","10","371","B","Semi-Bio","BSB"
"16622","PRODUCT_DC","14","1399","D","Chimique","DC"
"16623","PRODUCT_BB","1","332","B","Bio","BB"
"16624","PRODUCT_BSB","8","251","B","Semi-Bio","BSB"
"16625","PRODUCT_DC","11","1040","D","Chimique","DC"
"16626","PRODUCT_BB","1","115","B","Bio","BB"
"16627","PRODUCT_BC","14","260","B","Chimique","BC"
"16628","PRODUCT_BB","3","145","B","Bio","BB"
"16629","PRODUCT_CB","0","776","C","Bio","CB"
"16630","PRODUCT_BB","2","457","B","Bio","BB"
"16631","PRODUCT_DC","13","1184","D","Chimique","DC"
"16632","PRODUCT_CSB","6","684","C","Semi-Bio","CSB"
"16633","PRODUCT_CC","12","715","C","Chimique","CC"
"16634","PRODUCT_CSB","10","504","C","Semi-Bio","CSB"
"16635","PRODUCT_CB","4","785","C","Bio","CB"
"16636","PRODUCT_CB","0","953","C","Bio","CB"
"16637","PRODUCT_DB","0","1383","D","Bio","DB"
"16638","PRODUCT_BSB","10","324","B","Semi-Bio","BSB"
"16639","PRODUCT_DB","4","1355","D","Bio","DB"
"16640","PRODUCT_BC","12","236","B","Chimique","BC"
"16641","PRODUCT_DSB","10","1200","D","Semi-Bio","DSB"
"16642","PRODUCT_CSB","10","609","C","Semi-Bio","CSB"
"16643","PRODUCT_BB","5","168","B","Bio","BB"
"16644","PRODUCT_DB","1","1061","D","Bio","DB"
"16645","PRODUCT_CSB","9","929","C","Semi-Bio","CSB"
"16646","PRODUCT_DB","5","1165","D","Bio","DB"
"16647","PRODUCT_CC","11","982","C","Chimique","CC"
"16648","PRODUCT_CSB","10","541","C","Semi-Bio","CSB"
"16649","PRODUCT_CB","3","937","C","Bio","CB"
"16650","PRODUCT_DB","4","1401","D","Bio","DB"
"16651","PRODUCT_DC","13","1416","D","Chimique","DC"
"16652","PRODUCT_CB","4","965","C","Bio","CB"
"16653","PRODUCT_DSB","7","1480","D","Semi-Bio","DSB"
"16654","PRODUCT_DSB","10","1353","D","Semi-Bio","DSB"
"16655","PRODUCT_DSB","6","1453","D","Semi-Bio","DSB"
"16656","PRODUCT_DSB","10","1329","D","Semi-Bio","DSB"
"16657","PRODUCT_DSB","6","1310","D","Semi-Bio","DSB"
"16658","PRODUCT_DB","5","1367","D","Bio","DB"
"16659","PRODUCT_BB","3","363","B","Bio","BB"
"16660","PRODUCT_CB","5","784","C","Bio","CB"
"16661","PRODUCT_CC","13","805","C","Chimique","CC"
"16662","PRODUCT_BSB","7","174","B","Semi-Bio","BSB"
"16663","PRODUCT_CSB","7","841","C","Semi-Bio","CSB"
"16664","PRODUCT_BSB","8","488","B","Semi-Bio","BSB"
"16665","PRODUCT_CB","1","894","C","Bio","CB"
"16666","PRODUCT_CSB","10","963","C","Semi-Bio","CSB"
"16667","PRODUCT_BC","11","171","B","Chimique","BC"
"16668","PRODUCT_DB","1","1413","D","Bio","DB"
"16669","PRODUCT_CB","5","656","C","Bio","CB"
"16670","PRODUCT_CB","4","820","C","Bio","CB"
"16671","PRODUCT_DSB","9","1160","D","Semi-Bio","DSB"
"16672","PRODUCT_DSB","9","1092","D","Semi-Bio","DSB"
"16673","PRODUCT_DB","3","1106","D","Bio","DB"
"16674","PRODUCT_BB","0","201","B","Bio","BB"
"16675","PRODUCT_CC","11","881","C","Chimique","CC"
"16676","PRODUCT_CB","5","779","C","Bio","CB"
"16677","PRODUCT_CC","13","811","C","Chimique","CC"
"16678","PRODUCT_DC","14","1239","D","Chimique","DC"
"16679","PRODUCT_DB","0","1372","D","Bio","DB"
"16680","PRODUCT_DB","1","1120","D","Bio","DB"
"16681","PRODUCT_BB","1","410","B","Bio","BB"
"16682","PRODUCT_CB","4","844","C","Bio","CB"
"16683","PRODUCT_CB","2","768","C","Bio","CB"
"16684","PRODUCT_DSB","10","1455","D","Semi-Bio","DSB"
"16685","PRODUCT_BC","14","168","B","Chimique","BC"
"16686","PRODUCT_DSB","6","1038","D","Semi-Bio","DSB"
"16687","PRODUCT_CB","3","682","C","Bio","CB"
"16688","PRODUCT_CSB","8","922","C","Semi-Bio","CSB"
"16689","PRODUCT_DSB","9","1211","D","Semi-Bio","DSB"
"16690","PRODUCT_CB","3","1000","C","Bio","CB"
"16691","PRODUCT_CSB","8","774","C","Semi-Bio","CSB"
"16692","PRODUCT_BC","14","276","B","Chimique","BC"
"16693","PRODUCT_CC","14","835","C","Chimique","CC"
"16694","PRODUCT_DC","12","1035","D","Chimique","DC"
"16695","PRODUCT_DB","3","1223","D","Bio","DB"
"16696","PRODUCT_DC","11","1253","D","Chimique","DC"
"16697","PRODUCT_BSB","10","357","B","Semi-Bio","BSB"
"16698","PRODUCT_BSB","6","476","B","Semi-Bio","BSB"
"16699","PRODUCT_DB","2","1288","D","Bio","DB"
"16700","PRODUCT_BSB","10","301","B","Semi-Bio","BSB"
"16701","PRODUCT_DC","12","1257","D","Chimique","DC"
"16702","PRODUCT_DB","1","1472","D","Bio","DB"
"16703","PRODUCT_DC","14","1084","D","Chimique","DC"
"16704","PRODUCT_DSB","10","1469","D","Semi-Bio","DSB"
"16705","PRODUCT_BB","1","291","B","Bio","BB"
"16706","PRODUCT_BC","11","183","B","Chimique","BC"
"16707","PRODUCT_CSB","6","596","C","Semi-Bio","CSB"
"16708","PRODUCT_BB","2","351","B","Bio","BB"
"16709","PRODUCT_CSB","10","854","C","Semi-Bio","CSB"
"16710","PRODUCT_CB","5","791","C","Bio","CB"
"16711","PRODUCT_AB","4","24","A","Bio","AB"
"16712","PRODUCT_ASB","10","91","A","Semi-Bio","ASB"
"16713","PRODUCT_BB","3","452","B","Bio","BB"
"16714","PRODUCT_BC","12","379","B","Chimique","BC"
"16715","PRODUCT_DSB","7","1416","D","Semi-Bio","DSB"
"16716","PRODUCT_CB","4","940","C","Bio","CB"
"16717","PRODUCT_AB","2","13","A","Bio","AB"
"16718","PRODUCT_CSB","8","755","C","Semi-Bio","CSB"
"16719","PRODUCT_CSB","9","892","C","Semi-Bio","CSB"
"16720","PRODUCT_CSB","6","883","C","Semi-Bio","CSB"
"16721","PRODUCT_CB","4","546","C","Bio","CB"
"16722","PRODUCT_BB","5","179","B","Bio","BB"
"16723","PRODUCT_DB","0","1381","D","Bio","DB"
"16724","PRODUCT_BC","11","446","B","Chimique","BC"
"16725","PRODUCT_ASB","7","48","A","Semi-Bio","ASB"
